onset	duration	trial_type	timestamp_lsl	marker	response_accuracy	nback_level	key_press	matched	outcome	istutorial	dropped_samples	marker_stream
0.344808	0.028000	dropped_samples	5047.998692	Dropped 7 samples	n/a	n/a	n/a	n/a	n/a	n/a	7	UoHDataOffsetStream
1.159277	0.012000	dropped_samples	5048.813161	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
1.343128	0.008000	dropped_samples	5048.997013	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
1.662164	0.004000	dropped_samples	5049.316049	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
2.454764	0.016000	dropped_samples	5050.108648	Dropped 4 samples	n/a	n/a	n/a	n/a	n/a	n/a	4	UoHDataOffsetStream
3.722703	0.004000	dropped_samples	5051.376587	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
6.554759	0.004000	dropped_samples	5054.208644	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
7.685662	0.004000	dropped_samples	5055.339546	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
7.806337	0.004000	dropped_samples	5055.460221	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
10.011784	0.020000	dropped_samples	5057.665668	Dropped 5 samples	n/a	n/a	n/a	n/a	n/a	n/a	5	UoHDataOffsetStream
10.133836	0.004000	dropped_samples	5057.787721	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
12.126017	0.004000	dropped_samples	5059.779902	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
12.442775	0.008000	dropped_samples	5060.096660	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
12.704878	0.012000	dropped_samples	5060.358762	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
14.242160	0.004000	dropped_samples	5061.896045	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
14.450274	0.008000	dropped_samples	5062.104159	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
14.738357	0.004000	dropped_samples	5062.392242	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
15.363602	0.004000	dropped_samples	5063.017487	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
16.629989	0.012000	dropped_samples	5064.283873	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
16.731723	0.004000	dropped_samples	5064.385608	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
17.671204	0.012000	dropped_samples	5065.325089	Dropped 3 samples	n/a	n/a	n/a	n/a	n/a	n/a	3	UoHDataOffsetStream
17.721086	0.028000	dropped_samples	5065.374971	Dropped 7 samples	n/a	n/a	n/a	n/a	n/a	n/a	7	UoHDataOffsetStream
18.677592	0.004000	dropped_samples	5066.331477	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
18.822448	0.044000	dropped_samples	5066.476333	Dropped 11 samples	n/a	n/a	n/a	n/a	n/a	n/a	11	UoHDataOffsetStream
18.869223	0.004000	dropped_samples	5066.523108	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
23.210875	0.004000	dropped_samples	5070.864760	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
26.930776	0.008000	dropped_samples	5074.584661	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
27.819795	0.008000	dropped_samples	5075.473680	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
29.211061	0.004000	dropped_samples	5076.864946	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
29.670027	0.004000	dropped_samples	5077.323912	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
32.858525	0.008000	dropped_samples	5080.512409	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
33.102673	0.008000	dropped_samples	5080.756557	Dropped 2 samples	n/a	n/a	n/a	n/a	n/a	n/a	2	UoHDataOffsetStream
33.942514	0.004000	dropped_samples	5081.596399	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
34.738746	0.004000	dropped_samples	5082.392631	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
35.516365	0.004000	dropped_samples	5083.170249	Dropped 1 samples	n/a	n/a	n/a	n/a	n/a	n/a	1	UoHDataOffsetStream
